"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","SampleMethod","SampleDepth","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","lat_cat","pred_life_adjust","rep_ID"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Decapoda","Scyllaridae","Parribacus antarcticus","none",NA,"0","Yes",0,0.5,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",0,0.5,0,0.1,0,0.3,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Bramidae","Pterycombus petersii","none",NA,"0","Yes",0,1.1,0,0.1,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Carangidae","Decapterus macarellus","none",NA,"0","Yes",0,0.5,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Gempylidae","Rexea prometheoides","none",NA,"0","Yes",0,2.2,0,0.1,0,0.7,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Nomeidae","Cubiceps capensis","none",NA,"0","Yes",0,0.5,0,0.1,0,0.5,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Scorpaeniformes","Dactylopteridae","Dactyloptena orientalis","none",NA,"0","Yes",0,1.1,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Tetraodontiformes","Molidae","Masturus lanceolatus","none",NA,"0","Yes",0,0.5,0,0.1,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Lophiiformes","Ceratiidae","Ceratias tentaculatus","none",NA,"0","Yes",0,0.5,0,0.1,0,0.3,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Indian South Subtropical Gyre Province, Reunion Island",-19,53,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","184","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Myctophiformes","Myctophidae","Electrona risso","none",NA,"0","Yes",0,0.5,0,0.1,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_54"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus lucidus","none",NA,"0","Yes",0,7.9,0,5.8,0,4.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Myctophiformes","Myctophidae","Diaphus perspicillatus","none",NA,"0","Yes",0,7.9,0,5.8,0,5,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Stomatopoda","Odontodacylidae","Odontodactylus scyllarus","none",NA,"0","Yes",0,27,0,5.1,0,2.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Enoploteuthidae","Abraliopsis morisii","none",NA,"0","Yes",0,4.8,0,3.4,0,3.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Onychoteuthidae","Walvisteuthis rancureli","none",NA,"0","Yes",0,14.3,0,2.8,0,3.5,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis oualaniensis","none",NA,"0","Yes",0,11.1,0,2.4,0,4.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon niger","none",NA,"0","Yes",0,9.5,0,1.7,0,1.6,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Ommastrephidae","Ommastrephes bartramii","none",NA,"0","Yes",0,1.6,0,1.6,0,1.6,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Octopoda","Argonautidae","Argonauta argo","none",NA,"0","Yes",0,1.6,0,1.6,0,1.6,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Ommastrephidae","Eucleoteuthis luminosa","none",NA,"0","Yes",0,3.2,0,1.3,0,1.8,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Ommastrephidae","Ornithoteuthis volatilis","none",NA,"0","Yes",0,9.5,0,1.2,0,1.4,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Ancistrocheiridae","Ancistrocheirus lesueurii","none",NA,"0","Yes",0,1.6,0,0,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Cephalopoda","Oegopsida","Thysanoteuthidae","Thysanoteuthis rhombus","none",NA,"0","Yes",0,1.6,0,0,0,0.6,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Amphipoda","Cyphocarididae","Cyphocaris faurei","none",NA,"0","Yes",0,1.6,0,0,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Perciformes","Gempylidae","Lepidocybium flavobrunneum","none",NA,"0","Yes",0,1.6,0,0,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Tetraodontiformes","Ostraciidae","Ostracion cubicus","none",NA,"0","Yes",0,1.6,0,0,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Tetraodontiformes","Tetraodontidae","Lagocephalus lagocephalus","none",NA,"0","Yes",0,1.6,0,0,0,0,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Aulopiformes","Scopelarchidae","Scopelarchus analis","none",NA,"0","Yes",0,1.6,0,0,0,0.1,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Actinopterygii","Beryciformes","Diretmidae","Diretmus argenteus","none",NA,"0","Yes",0,1.6,0,0,0,0.6,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
"Romanov2020","Romanov et al.","2020.0","Indian","SW Indian","Mozambique Channel, Madagascar",-15.5,42.76,"Multi-month",2014,"mixed scientific sampling (longline) and commercial (longline, troll, pole-line, purse seine) caught fish","NA","63","juvenile, adult","Estimated: by meta-analysis","2+ yo","Estimated: by meta-analysis",95.5,NA,"Measured: study reported",67,119,"Measured: study reported","Romanov et al. (2020) reported albacore FL mean and range; synthesis effort estimated age range and life stage based on both data available N Pacific (Xu et al. 2014) and N Atlantic (Santiago & Arrizabalaga 2005) age and growth curves and reported FL information. There were no age and growth studies publicly available for the S Atlantic or Indian Oceans.","Romanov et al. (2020); Santiago & Arrizabalaga (2005); Xu et al. (2014)","Malacostraca","Amphipoda","Platyscelidae","Platyscelus ovoides","none",NA,"0","Yes",0,1.6,0,1.1,0,1.3,0,"NO",9.61765,6.9523,"tropical","mixed","Romanov2020_55"
