"l_adult","larva_adult_use","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","life_stage","vert_habitat","horz_habitat","diel_migrant","diel_migrant_cat","refuge","refuge_cat","season_migrant","season_cat","gregarious_primary","l_max","body_shape","b_shape_r","eye_body_r","standard_total","phys_defense","transparent","col_disrupt","silver","countershade","energy_density","percent_protein","percent_lipid","maxFO","maxN","maxM","maxTL","trophic_level","fisheries_status"
75,2.97333333333333,"Malacostraca","Decapoda","Palinuridae","Palinurus mauritanicus","juvenile","juvenile","benthic","continental shelf",0,"diel_no",1,"refuge_yes",1,"season_yes","solitary",9,"globiform",4.01477645492096,0.0330114041531213,0.849305753986266,1,0,1,0,0,NA,NA,NA,8,0,0,0,NA,"none"
75,2.97333333333333,"Malacostraca","Decapoda","Palinuridae","Palinurus mauritanicus","larva","larva","epipelagic","continental shelf",NA,"diel_UN",0,"refuge_no",1,"season_yes","schooling",2.23,"globiform",4.01477645492096,0.0330114041531213,0.849305753986266,1,1,0,0,0,NA,NA,NA,8,0,0,0,NA,"none"
56.1982852085063,5.87206529123865,"Actinopterygii","Aulopiformes","Paralepididae","Paralepis coregonoides","adult","adult","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",50,"elongated",9.11753676406396,0.0420292661291814,0.889706862308886,0,1,0,1,0,NA,NA,NA,0.8620689655,20.38,26.89,0,4.07,"none"
56.1982852085063,5.87206529123865,"Actinopterygii","Aulopiformes","Paralepididae","Paralepis coregonoides","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",12.87,"elongated",9.11753676406396,0.0420292661291814,0.889706862308886,0,1,0,1,0,NA,NA,NA,81.4814814814815,0,0,0,NA,"none"
NA,10.9322069467605,"Actinopterygii","Aulopiformes","Paralepididae","Paralepis speciosa","adult","adult","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",9.41533838018793,0.0483594005680785,0.834346123854045,0,1,0,1,0,NA,NA,NA,0.8620689655,17.1,23.04,0,3.15,"none"
9.89,16.1779575328615,"Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae sulcatifrons","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",9.89,"elongated",6.55043095224812,0.0167285363984211,0.840108606565698,1,0,0,0,0,NA,NA,14.6,4,0,0,0,NA,"none"
2,13.2277038321486,"Malacostraca","Amphipoda","Eupronoidae","Parapronoe crustulum","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",2,"fusiform",NA,NA,NA,1,0,0,0,0,NA,NA,NA,1.5,0.2,0.1,0,NA,"none"
20,10,"Malacostraca","Decapoda","Scyllaridae","Parribacus antarcticus","none","adult","benthic","reef-associated",0,"diel_no",1,"refuge_yes",0,"season_no","solitary",20,"depressiform",2.02087105326165,0.0300846646404535,0.826315933518535,1,0,1,0,0,NA,NA,NA,0.5,0.1,0,0,NA,"commercial"
37.6686155191577,7.14285714285714,"Actinopterygii","Perciformes","Stromateidae","Peprilus simillimus","none","juvenile","epipelagic","coastal",NA,"diel_UN",1,"refuge_yes",NA,"season_NA","schooling",NA,"compressiform",2.67637526024364,0.039896518296757,0.743324372666674,1,0,0,1,1,NA,NA,NA,0.5,0.1,0,0,NA,"none"
20,6.18065511061849,"Actinopterygii","Scorpaeniformes","Peristediidae","Peristedion gracile","none","adult","demersal","continental shelf",NA,"diel_UN",1,"refuge_yes",NA,"season_NA",NA,20,"fusiform",7.00831660987058,0.0661433652812038,0.858836449279762,1,0,1,0,0,NA,NA,NA,3,0,0,0,3.4,"none"
50.6015982154685,17.1075038453087,"Actinopterygii","Stomiiformes","Stomiidae","Photonectes margarita","none","larva","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",11.7264117647059,0.0231319612003739,0.782583977513473,0,1,0,0,0,NA,NA,NA,0,0,0,0,NA,"none"
3,13.2277038321486,"Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","adult","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",3,"globiform",NA,NA,NA,1,1,1,0,0,NA,NA,NA,0.1,0,0,0,NA,"none"
3,13.2277038321486,"Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",3,"globiform",NA,NA,NA,1,1,1,0,0,NA,NA,NA,65,4.2,6.5,0,NA,"none"
1.6,13.2277038321486,"Malacostraca","Amphipoda","Platyscelidae","Platyscelus armatus","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",1.6,"globiform",3.10386403779342,0.109729688296038,0.855740099944753,1,0,0,0,0,NA,NA,NA,0,0,0,0,NA,"none"
2,13.2277038321486,"Malacostraca","Amphipoda","Platyscelidae","Platyscelus ovoides","none","adult","epipelagic","continental shelf",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",2,"globiform",NA,NA,NA,1,0,0,0,0,NA,NA,NA,9.25925925925926,1.1,1.3,0,NA,"none"
0.7,13.2277038321486,"Malacostraca","Amphipoda","Platyscelidae","Platyscelus serratulus","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",0.7,"globiform",1.90921008077212,0.186856235473001,0.819778085013478,1,0,0,0,0,NA,NA,NA,1.85185185185185,0.06,0.08,0,NA,"none"
13,5.53846153846154,"Malacostraca","Decapoda","Munididae","Pleuroncodes planipes","adult","adult","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",13,"unique",2.74890108810733,0.0766958234643479,0.881384669985547,1,0,0,0,0,6.69166666666667,20.25,0.85,27.75,1.3,23.3,3.38,2.88,"commercial"
13,5.53846153846154,"Malacostraca","Decapoda","Munididae","Pleuroncodes planipes","none","adult","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",13,"unique",2.74890108810733,0.0766958234643479,0.881384669985547,1,0,0,0,0,6.69166666666667,20.25,0.85,1.16279069767442,0.153022188217291,0.182773032448306,0,2.88,"commercial"
37,5.67567567567568,"Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronichthys decurrens","none","juvenile","demersal","continental shelf",0,"diel_no",1,"refuge_yes",NA,"season_NA","solitary",NA,"depressiform",2.17992144497205,0.0653012604649287,0.746755950455122,0,0,1,0,0,NA,NA,NA,33.33333333,0,0,0,NA,"none"
37,5.67567567567568,"Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronichthys decurrens","none","larva","epipelagic","continental shelf",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",2.1,"compressiform",2.17992144497205,0.0653012604649287,0.746755950455122,0,1,1,0,0,NA,NA,NA,1,0,0,1.8,NA,"none"
4.4,13.2277038321486,"Malacostraca","Decapoda","Polybiidae","Polybius henslowii","adult","adult","epipelagic","continental shelf",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",4.4,"depressiform",NA,NA,NA,1,0,1,0,0,4.2,14.1,1.4,1.85185185185185,0,0,0,3.46,"none"
4.4,13.2277038321486,"Malacostraca","Decapoda","Polybiidae","Polybius henslowii","larva","larva","epipelagic","continental shelf",NA,"diel_UN",0,"refuge_no",0,"season_no","schooling",NA,"globiform",NA,NA,NA,1,1,0,0,0,4.2,14.1,1.4,51.4285714285714,0,0,0,NA,"none"
4.4,13.2277038321486,"Malacostraca","Decapoda","Polybiidae","Polybius henslowii","none","adult","epipelagic","continental shelf",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",4.4,"depressiform",NA,NA,NA,1,0,1,0,0,4.2,14.1,1.4,1.1,0,1,0,3.46,"none"
2.1,13.2277038321486,"Malacostraca","Amphipoda","Phrosinidae","Primno macropa","none","adult","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",2.1,"fusiform",3.70957175022018,0.0491267042457699,0.854280552124258,1,0,0,0,0,4.076,6.525,2.995,2.85714285714286,0.49,0.24,0,NA,"none"
4.55149002704557,40.5405405405406,"Actinopterygii","Myctophiformes","Myctophidae","Protomyctophum crockeri","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",3.7,"fusiform",3.9392883880448,0.119638551907306,0.812920599191495,0,0,1,1,1,NA,NA,3.73333333333333,2.7,0.2,0,0,3.2,"none"
80,2.34858017733805,"Actinopterygii","Perciformes","Nomeidae","Psenes pellucidus","none","juvenile","epipelagic","oceanic",NA,"diel_UN",1,"refuge_yes",NA,"season_NA","shoaling",12,"compressiform",3.04468773163937,0.0760476379354802,0.713196856621047,1,1,1,1,0,NA,NA,NA,3,0,0,0,NA,"none"
50.3132642965941,4.78571428571429,"Cephalopoda","Octopoda","Octopodidae","Pteroctopus tetracirrhus","juvenile","juvenile","benthic","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","solitary",10,"fusiform",4.82976307604367,0.022015242262005,0.278256642571842,0,0,1,0,0,NA,NA,NA,24,3.4,0,0,NA,"none"
45.937961469899,2.41758241758241,"Actinopterygii","Perciformes","Bramidae","Pterycombus petersii","none","juvenile","epipelagic","oceanic",NA,"diel_UN",0,"refuge_no",1,"season_yes","schooling",10,"compressiform",2.96980060940887,0.0862317027331112,0.792372992516249,0,0,0,1,1,NA,NA,NA,4.7,0.1,2.2,0,NA,"none"
6.24609969644303,12.5,"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis giardi","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","shoaling",4,"fusiform",4.23567465052725,0.0776456036470682,0.640399640479303,0,0,1,0,0,NA,NA,NA,1.63,0.16,0,0,3.36,"none"
9.41149507777527,12.5,"Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis microlampas","juvenile","juvenile","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","shoaling",1.7,"fusiform",4.93426901451436,0.134293187001573,0.531265219678776,0,0,1,0,0,NA,NA,NA,0.332225913621262,0,0,0,NA,"none"
NA,NA,NA,NA,NA,"Pyrosoma atlanticum","none","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,0,0,0,NA,NA
11.5485704309348,12.5,"Cephalopoda","Oegopsida","Pyroteuthidae","Pyroteuthis margaritifera","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","shoaling",5,"fusiform",4.9698656964139,0.0988345556016666,0.432954020577877,0,0,1,0,0,NA,NA,NA,1.63,0.16,0,0,3.1,"none"
100,0.707237929743801,"Actinopterygii","Tetraodontiformes","Molidae","Ranzania laevis","none","juvenile","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","solitary",30,"compressiform",2.31997268915271,0.0510461357665357,0.933207867172914,0,0,0,1,1,NA,NA,NA,2.2,1.3,1.6,0,NA,"none"
46.4932403148315,3.30944055944056,"Actinopterygii","Perciformes","Gempylidae","Rexea prometheoides","none","juvenile","mesopelagic","continental slope",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",5.62502428817955,0.0618389041503701,0.860340121039915,1,0,0,1,1,NA,NA,NA,2.2,0.1,0.7,0,NA,"none"
15,21.0077345185207,"Actinopterygii","Perciformes","Gobiidae","Rhinogobiops nicholsii","none","adult","benthic","continental shelf",0,"diel_no",1,"refuge_yes",1,"season_yes","shoaling",15,"elongated",5.61690913542632,0.0534081222517407,0.793358591426083,1,0,1,0,0,NA,NA,NA,0,0,0,0,3.369999886,"none"
NA,13.2277038321486,"Malacostraca","Decapoda","Sergestidae","Robustosergia robusta","none","adult","bathypelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",NA,"elongated",8.60495067970822,0.0279356180334047,0.690944163683456,1,0,0,0,0,NA,NA,NA,2.85714285714286,0,0,0,NA,"none"
10,NA,"Thaliacea","Salpida","Salpidae","Salpa maxima","none","adult","epipelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",10,"globiform",NA,NA,NA,0,0,0,0,0,NA,NA,NA,4.8,1.9,1.3,0,NA,"none"
27.5,9.01818181818182,"Actinopterygii","Clupeiformes","Clupeidae","Sardina pilchardus","none","juvenile","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",14.2,"fusiform",5.52412749794924,0.0494582661192675,0.815914191662073,0,0,0,1,1,7.365,17.8,11.7,3.4,5.8,7.68,0,NA,"none"
36,5.44912476050836,"Actinopterygii","Clupeiformes","Clupeidae","Sardinella aurita","none","juvenile","epipelagic","coastal",1,"diel_yes",0,"refuge_no",0,"season_no","schooling",14.4,"fusiform",5.27966750641171,0.0478082696597609,0.815625378346048,0,0,0,1,1,5.64,19.85125,7.155,0.8620689655,0.86,0.86,0,NA,"none"
47.3092693135439,6.12658227848102,"Actinopterygii","Clupeiformes","Clupeidae","Sardinops sagax","juvenile","juvenile","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",9,"fusiform",5.64779797430361,0.0483820286711635,0.834931517082039,0,0,1,1,1,7.92666666666667,17.3355555555556,8.95257142857143,29.0697674418605,3.90206579954093,7.4327699862311,4.92,NA,"highly commercial"
47.3092693135439,6.12658227848102,"Actinopterygii","Clupeiformes","Clupeidae","Sardinops sagax","larva","larva","epipelagic","coastal",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",2.42,"elongated",5.64779797430361,0.0483820286711635,0.834931517082039,0,1,0,0,0,7.92666666666667,17.3355555555556,8.95257142857143,0.996677740863787,0,0,0,NA,"none"
40.4510882670788,22.2222222222222,"Cephalopoda","Octopoda","Octopodidae","Scaeurgus unicirrhus","juvenile","juvenile","benthic","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","schooling",5,"fusiform",6.17286721864459,0.0138382451420089,0.222490923867793,0,0,1,0,0,NA,NA,NA,5,1.6,0,0,NA,"none"
40.4510882670788,22.2222222222222,"Cephalopoda","Octopoda","Octopodidae","Scaeurgus unicirrhus","none","larva","epipelagic","continental shelf",NA,"diel_UN",0,"refuge_no",NA,"season_NA","schooling",2,"globiform",6.17286721864459,0.0138382451420089,0.222490923867793,0,1,1,0,0,NA,NA,NA,1.63,0.16,0,0,NA,"none"
64,2.76546202524808,"Actinopterygii","Perciformes","Scombridae","Scomber japonicus","larva","larva","epipelagic","continental shelf",0,"diel_no",0,"refuge_no",1,"season_yes","schooling",1.5,"fusiform",5.27648163329221,0.054908579464867,0.847507569658184,0,1,0,0,0,6.7735,19.81,7.9325,0.996677740863787,0,0,0,NA,"none"
64,2.76546202524808,"Actinopterygii","Perciformes","Scombridae","Scomber japonicus","none","juvenile","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",26.1,"fusiform",5.27648163329221,0.054908579464867,0.847507569658184,1,0,1,1,1,6.7735,19.81,7.9325,3,0.306044376434583,0.00609243441494352,0,NA,"none"
60,7.95659716287323,"Actinopterygii","Perciformes","Scombridae","Scomber scombrus","none","juvenile","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",28.7,"fusiform",5.5988379343569,0.0405641994153137,0.87977308096772,1,0,0,1,1,7.82333333333333,14.9,11.85,1.1,0.4,0.2,0,NA,"none"
NA,NA,NA,NA,NA,"Scomberesox saurus","none","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,22.9,2.1,64.8148148148148,2.1,26.3,1.5,NA,NA
30,5.82987063656477,"Actinopterygii","Perciformes","Scombrolabracidae","Scombrolabrax heterolepis","none","juvenile","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",0,"season_no",NA,NA,"fusiform",5.05532478667329,0.0823463573003606,0.840498924498831,1,0,0,0,0,NA,NA,NA,0.5,0,0,0,NA,"none"
14.0319507043528,18.2440777760563,"Actinopterygii","Aulopiformes","Scopelarchidae","Scopelarchus analis","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes",NA,12.6,"elongated",7.79666322395798,0.0553915767145919,0.897950703040272,0,0,0,0,0,NA,NA,NA,6,1,0.9,0,4.2,"none"
NA,9.5,NA,NA,NA,"Scopelogadus mizolepis bispinosus","none","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,6.5149,1.92285,2.7,0.4,0,0,NA,NA
15.7987346714369,10.4054536978785,"Actinopterygii","Aulopiformes","Notosudidae","Scopelosaurus hoedti","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA",NA,14,"elongated",12.4475841005471,0.0500598409184787,0.886146915633131,0,0,0,1,0,NA,NA,NA,0.5,0,0.2,0,3.3,"none"
16,17.5,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","adult","adult","benthic","reef-associated",1,"diel_yes",1,"refuge_yes",1,"season_yes","solitary",16,"fusiform",3.76001132176856,0.0373931413000973,0.839270023685461,1,0,1,0,0,NA,NA,NA,0.1,0,0,0,NA,"minor commercial"
16,17.5,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","juvenile","juvenile","benthic","reef-associated",1,"diel_yes",1,"refuge_yes",0,"season_no","solitary",2.1,"fusiform",3.76001132176856,0.0373931413000973,0.839270023685461,1,0,1,0,0,NA,NA,NA,20,0,0,0,NA,"none"
16,17.5,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","larva","larva","epipelagic","coastal",NA,"diel_UN",0,"refuge_no",0,"season_no","schooling",2.8,"unique",3.76001132176856,0.0373931413000973,0.839270023685461,1,1,0,0,0,NA,NA,NA,20.7,0,4.1,0,NA,"none"
16,17.5,"Malacostraca","Decapoda","Scyllaridae","Scyllarus arctus","none","adult","benthic","reef-associated",1,"diel_yes",1,"refuge_yes",1,"season_yes","solitary",16,"fusiform",3.76001132176856,0.0373931413000973,0.839270023685461,1,0,1,0,0,NA,NA,NA,6.3,0,0.1,0,NA,"minor commercial"
97,3.78728402764412,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes aleutianus","juvenile","juvenile","demersal","continental shelf",NA,"diel_UN",1,"refuge_yes",1,"season_yes","shoaling",47,"fusiform",3.44813167281453,0.066079419193207,0.816623068821829,1,0,0,0,0,NA,NA,NA,0,0,0,1.18,NA,"none"
71,5.11812127263811,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes brevispinis","juvenile","juvenile","demersal","continental shelf",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",46,"fusiform",3.74810972555259,0.0555220631499954,0.825567017191471,1,0,0,1,1,NA,NA,NA,1,0,0,1.25,NA,"none"
46,7.9426949196597,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes diploproa","juvenile","juvenile","demersal","continental shelf",0,"diel_no",1,"refuge_yes",1,"season_yes","shoaling",19,"fusiform",3.20009858931128,0.096231285478705,0.821099034572286,1,0,1,1,1,2.9288,11.057,0.645,1,0,0,1.68,NA,"none"
41,4.68133574017017,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes helvomaculatus","juvenile","juvenile","demersal","continental shelf",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",23,"fusiform",3.67718121552379,0.0887188039965689,0.812776151928417,1,0,1,0,0,NA,NA,NA,0,0,0,0,NA,"none"
61,2.89796067451184,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes maliger","juvenile","juvenile","epipelagic","reef-associated",NA,"diel_UN",1,"refuge_yes",1,"season_yes","solitary",31,"fusiform",2.55847714890812,0.128268692801878,1.47079120826414,1,0,1,0,0,NA,NA,NA,0,0,0,0,NA,"none"
91,3.00840062924297,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes miniatus","juvenile","juvenile","demersal","reef-associated",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",37,"fusiform",3.1598513936562,0.0647942449902524,0.785346652195021,1,0,1,0,0,NA,NA,NA,0,0,0,0.99,NA,"none"
61,7.65710482192993,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes proriger","juvenile","juvenile","epipelagic","continental shelf",0,"diel_no",1,"refuge_yes",0,"season_no","shoaling",30,"fusiform",3.98091485544002,0.0736096758688669,0.813559216125657,1,0,1,1,1,NA,NA,NA,1,0,0,1.44,NA,"none"
23,18.5158589206884,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes wilsoni","juvenile","juvenile","demersal","continental shelf",NA,"diel_UN",1,"refuge_yes",0,"season_no","shoaling",NA,"fusiform",4.25181965637455,0.0949185405562745,0.821857164149424,1,0,1,0,0,NA,NA,NA,1,0,0,1.3,NA,"none"
45,4.54474332862669,"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes zacentrus","juvenile","juvenile","demersal","continental shelf",1,"diel_yes",1,"refuge_yes",0,"season_no","shoaling",25,"fusiform",3.50502083253311,0.0833197204195825,0.819017038602922,1,0,1,0,0,NA,NA,NA,0,0,0,1.93,NA,"none"
60,1.58333333333333,"Actinopterygii","Perciformes","Carangidae","Selene setapinnis","none","juvenile","demersal","coastal",NA,"diel_UN",0,"refuge_no",0,"season_no","schooling",20.5,"compressiform",1.91948270710868,0.0734859333084277,0.726997409054857,1,0,0,1,0,NA,NA,NA,3,0,0,0,NA,"aquarium"
11.0145231878666,7.99055640964786,"Cephalopoda","Sepiida","Sepiolidae","Sepietta oweniana","none","adult","benthic","continental shelf",1,"diel_yes",1,"refuge_yes",1,"season_yes","shoaling",5,"fusiform",4.26313267099172,0.0814226216878224,0.453946114118484,0,0,1,0,0,NA,NA,NA,2.85714285714286,0,0,0,3.45,"none"
NA,NA,NA,NA,NA,"Soestia zonaria","none","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57142857142857,0,0,0,NA,NA
7.7391532117755,7.99055640964786,"Cephalopoda","Spirulida","Spirulidae","Spirula spirula","none","adult","mesopelagic","continental slope",1,"diel_yes",0,"refuge_no",0,"season_no",NA,4.5,"globiform",3.3937990573712,0.0594924604561882,0.581458962868577,1,0,1,0,0,NA,NA,NA,0.7,0.1,0,0,3.26,"none"
76.6198309197293,2.96175869841431,"Actinopterygii","Perciformes","Sparidae","Spondyliosoma cantharus","none","juvenile","epipelagic","coastal",0,"diel_no",1,"refuge_yes",0,"season_no","schooling",19.7,"fusiform",2.88856809164636,0.0663142791092035,0.783087084371916,1,0,1,1,0,6.9,18.3,6.8,1.85185185185185,0,0,0,NA,"none"
13,17.7183662655785,"Actinopterygii","Myctophiformes","Myctophidae","Stenobrachius leucopsarus","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",13,"fusiform",5.64555456520043,0.0655351293399513,0.781457705446176,0,0,1,1,1,8.7608,11.1755,16.264924625,3,0,0.2,5.98,3.1,"none"
13,17.7183662655785,"Actinopterygii","Myctophiformes","Myctophidae","Stenobrachius leucopsarus","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",NA,"season_NA","schooling",13,"fusiform",5.64555456520043,0.0655351293399513,0.781457705446176,0,0,1,1,1,8.7608,11.1755,16.264924625,7.6,0.2,0,0,3.1,"none"
7.46188117014716,20.5454545454546,"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none","adult","mesopelagic","oceanic",0,"diel_no",0,"refuge_no",0,"season_no","solitary",5.5,"compressiform",1.63579611964388,0.121914176842539,0.73707954798368,0,0,0,1,0,2.7868,8.605,3.75166666666667,44.4444444444444,0.1,0,0,3.44,"none"
5.85848610281474,24.7947748227462,"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx obscura","adult","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",0,"season_no","solitary",4.5,"compressiform",1.59760858773949,0.130209556653056,0.768116527209641,0,0,0,1,0,2.85,10.7721,1.449,0.996677740863787,0,0,0,3.3,"none"
112.261280206458,3.48893481394648,"Cephalopoda","Oegopsida","Ommastrephidae","Sthenoteuthis oualaniensis","none","juvenile","mesopelagic","oceanic",0,"diel_no",0,"refuge_no",1,"season_yes","schooling",18.3,"fusiform",6.15359852076575,0.035734058029199,0.579006402567827,0,0,1,0,0,NA,NA,NA,17.9,7,8.5,0,NA,"none"
33.5,6.84210526315788,"Cephalopoda","Oegopsida","Histioteuthidae","Stigmatoteuthis dofleini","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA",NA,NA,"fusiform",8.85496886007114,0.0368309997434481,0.268645999224192,0,0,1,0,0,2.65,NA,NA,2.2,0.6,0.5,0,NA,"none"
86.9180616333413,6.84210526315788,"Cephalopoda","Oegopsida","Histioteuthidae","Stigmatoteuthis hoylei","none","juvenile","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",NA,"season_NA",NA,NA,"fusiform",6.15980761649445,0.050968722656712,0.276122126391205,0,0,1,0,0,NA,NA,NA,1.6,0.6,1.1,0,NA,"none"
4.9,13.2277038321486,"Malacostraca","Amphipoda","Oxyccephalidae","Streetsia challengeri","none","adult","epipelagic","continental shelf",1,"diel_yes",0,"refuge_no",1,"season_yes","schooling",4.9,"elongated",9.18011155706689,0.0117965713139551,1,1,0,0,0,0,NA,NA,NA,40,0.19,0.05,0,NA,"none"
91,8.26752992762885,"Actinopterygii","Beloniformes","Belonidae","Strongylura exilis","adult","adult","epipelagic","coastal",NA,"diel_UN",0,"refuge_no",1,"season_yes","schooling",91,"elongated",18.1076610441128,0.0256648342771058,0.903840389806804,0,0,0,1,1,NA,NA,NA,0.996677740863787,0,0,0,4.5,"minor commercial"
1.6,13.2277038321486,"Malacostraca","Euphausiacea","Euphausiidae","Stylocheiron abbreviatum","none","adult","epipelagic","coastal",0,"diel_no",0,"refuge_no",1,"season_yes","schooling",1.6,"elongated",8.26961922680291,0.0882143516693987,0.804455601057784,1,1,0,0,0,NA,NA,2.03,16.6666666666667,0,0,0,NA,"none"
100,10.9322069467605,"Actinopterygii","Aulopiformes","Paralepididae","Sudis hyalina","adult","adult","mesopelagic","oceanic",NA,"diel_UN",0,"refuge_no",1,"season_yes","schooling",100,"elongated",9.59635272287898,0.0451398212789234,0.880258498623057,0,1,0,1,0,NA,NA,NA,0.8620689655,0.43,0.82,0,4.2,"none"
13.9839152931526,17.3397107607587,"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus barnardi","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","shoaling",11.6,"elongated",6.04778527444463,0.084093081805995,0.829524475572311,0,0,0,1,0,NA,NA,NA,9,3.7,4.7,0,3.1,"none"
9.50588222242958,26.375,"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus evermanni","none","adult","mesopelagic","oceanic",1,"diel_yes",0,"refuge_no",1,"season_yes","shoaling",8,"elongated",5.69939860307993,0.0784734780154199,0.841584169970423,0,0,0,0,0,NA,13,3.1,0.3,0,0,0,3.4,"none"
50,9.15408758669816,"Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus californiensis","none","juvenile","demersal","reef-associated",NA,"diel_UN",1,"refuge_yes",NA,"season_NA","solitary",NA,"eel-like",34.5803593403889,0.00678291814946619,1,0,0,0,0,0,NA,NA,NA,1,0,0,0,NA,"none"
