QueryPreyClass,family,species,species_life,Adult Image #,Juvenile Image #,Larvae image #,Ref,prey_life,life_stage,TunaDietNote,depth_shallow,depth_deep,temp_min,temp_max,temp_mean,vert_habitat,vert_habitat_ordinal,vert_other,horz_habitat,horz_habitat_ordinal,horz_other,habitat_long,habitat_combi,habitat_notes,HabSource,DemersPelag,HabitatDetail,Climate,ClimateRef, ,diel_active,diel_migrant,diel_ref,diel_url1,diel_url2,diel_note,refuge,RefugeNote,season_migrant,season_notes,season_REF,season_URL,AnaCat,body_shape,body_shape_ordinal,BShapeRatio,LminRep,LmaxRep,LAveRep,LAveCalc,LAveREF,LFrac,Lcom,Lmat,Lmax,LTypeMaxM,L_Ref,L_URL,L_URL2,L_notes,phys_defense,defense_spines,exoskeleton,ColourDisrupt,Silvering,Countershade,Photophores,gregarious,greg_note,greg_ref,greg_URL,VisualDetect,TrophicLevel,SETrophicLevel,TrophEstimate,IUCNstatus,Commercial,Recreational,Source,URL,URL2,AuthorRef, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Actinopterygii,Myctophidae,Notoscopelus kroyeri,Notoscopelus kroyeri (adult),4,0,0,fishbase; WoRMS; inaturalist,,adult,,0,1000,3.1,10.2,6.8,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,"Mesopelagic selected = more commonly found in mesopelagic water column, and this is the likely area of overlap with tunas. In general is a mesopelagic and benthopelagic species migrating from deeper benthos into water-column.",FishBase,pelagic-oceanic,"High-oceanic species. Found at 325 to deeper than 1,000 m during the day; nyctoepipelagic at surface and down to 125 m (Ref. 4775). Epipelagic to bathypelagic",polar; temperate,,,NA,1,"Klimpel S, Kuhn T, Busch MW, Karl H, Palm HW (2011) Deep-water life cycle of Anisakis paggiae (Nematoda: Anisakidae) in the Irminger Sea indicates kogiid whale distribution in North Atlantic waters. Polar Biol 34: 899–906. View ArticleGoogle Scholar",http://www.marineparasitology.com/Papers/Klimpel%20et%20al.%202008%20Anisakis.pdf,,Myctophum punctatum and Notoscopelus kroyeri (Sutton et al. 2008). Both species undergo extensive vertical (diurnal) migrations. ,0,,1,"Many myctophids undertake extended seasonal north–south migrations between feeding and spawning grounds, as seen in epipelagic fishes",,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/lanternfish,oceanodromous,elongated,2,NA,,,,,,,NA,NA,14.3,SL,,https://www.fishbase.se/summary/Notoscopelus-kroyeri.html,,,0,0,0,,,,,schooling,,,https://imr.brage.unit.no/imr-xmlui/bitstream/handle/11250/114452/sh_vol17_06(1)_1981.pdf?sequence=1,,3.17,0.083,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Myctophidae,Protomyctophum crockeri,Protomyctophum crockeri (adult),2,0,1,"Canadian Museum of Nature, Ottawa, Canada; NOAA; NMFS: JE Van Noord; ",,adult,,100,500,2.8,8.8,4.6,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,pelagic-oceanic,,subtropical; temperate,,,NA,0,"Davison, P. (2011). The specific gravity of mesopelagic fish from the northeastern Pacific Ocean and its implications for acoustic backscatter. ICES Journal of Marine Science, 68(10), 2064-2074.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1093/icesjms/fsr140,,,0,,1,"Many myctophids undertake extended seasonal north–south migrations between feeding and spawning grounds, as seen in epipelagic fishes",,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/lanternfish,NA,fusiform ,3,NA,,,,,,,NA,NA,3.7,SL,,https://www.fishbase.se/summary/Protomyctophum-crockeri.html,,,0,0,0,,,,,schooling,,,https://imr.brage.unit.no/imr-xmlui/bitstream/handle/11250/114452/sh_vol17_06(1)_1981.pdf?sequence=1,,3.2,0.5,Relatives,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Myctophidae,Stenobrachius leucopsarus,Stenobrachius leucopsarus (adult),6,0,1,inaturalist.org; montereybayaquarium; fish.uw.edu; Bursch C.; NOAA; NMFS,,adult,,31,3400,0.9,7.4,3.4,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,bathypelagic,Epipelagic to mesopelagic (Ref. 31442). Adults move upward in large numbers at night,subtropical temperate,,,NA,1,,https://www.fishbase.se/summary/Stenobrachius-leucopsarus.html,, Adults move upward in large numbers at night ,0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,6.5,13,TL,"Abookire, A. A., Piatt, J. F., & Speckman, S. G. (2002). A nearsurface, daytime occurrence of two mesopelagic fish species (Stenobrachius leucopsarus and Leuroglossus schmidti) in a glacial fjord. Fishery Bulletin, 100(2), 376-380.",https://www.fishbase.se/summary/Stenobrachius-leucopsarus.html,http://fishbull.noaa.gov/1002/17abooki.pdf,,0,0,0,,,,,schooling,,,https://imr.brage.unit.no/imr-xmlui/bitstream/handle/11250/114452/sh_vol17_06(1)_1981.pdf?sequence=1,,3.1,0.51,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Myctophidae,Tarletonbeania crenularis,Tarletonbeania crenularis (adult),5,0,1,NOAA; WoRMS; wikipedia; eurekalert.org,,adult,,0,710,1.8,9.3,6.2,mesopelagic,6,,oceanic,6,,oceanic mesopelagic,mesopelagic,,FishBase,bathypelagic,"Epipelagic to mesopelagic, found at the surface at night",subtropical temperate,,,NA,1,"Bystydzieńska, Z.E., Phillips, A.J. & Linkowski, Larvael state  duration, age and growth of blue lanternfish Tarletonbeania crenularis (Jordan and Gildber, 1880) dervived from otolith microstructureT.B. Environ Biol Fish (2010) 89: 493. https://doi.org/10.1007/s10641-010-9681-2",https://link.springer.com/content/pdf/10.1007%2Fs10641-010-9681-2.pdf,,Well defined growthincrements were found in the external zone which was presumably formed during extensive vertical migrations of juvenile and adult fish,0,,0,,,https://books.google.com/books?id=LOoUAQAAIAAJ&pg=SA111-PA43-IA1&lpg=SA111-PA43-IA1&dq=Tarletonbeania+crenularis+seasonal+migration&source=bl&ots=o9ESc9hphO&sig=ACfU3U3wtnqapuBfMPg7luaMvsLh4ciZ4w&hl=en&sa=X&ved=2ahUKEwj1gK6JuJTlAhXRHjQIHepIAm8Q6AEwCXoECAkQAQ#v=onepage&q=Tarletonbeania%20crenularis%20seasonal%20migration&f=false,NA,fusiform ,3,NA,,,,,,,NA,NA,12.7,TL,,https://www.fishbase.se/summary/Tarletonbeania-crenularis.html,,,0,0,0,,,,,schooling,,,https://imr.brage.unit.no/imr-xmlui/bitstream/handle/11250/114452/sh_vol17_06(1)_1981.pdf?sequence=1,,3.13,0.32,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Myctophidae,Triphoturus mexicanus,Triphoturus mexicanus (adult),6,0,0,sanctuarysimon.org; eurekalert.org;digitialfishlibrary.org;artstation.com; mexican-fish.com,,adult,,NA,NA,7.8,14.3,11.5,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,,FishBase,pelagic-oceanic,,subtropical; tropical; temperate,,,NA,1,"McNulty, J. A., & Nafpaktitis, B. G. (1976). The structure and development of the pineal complex in the lanternfish Triphoturus mexicanus (family Myctophidae). Journal of morphology, 150(2), 579-605.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1002/jmor.1976.150.2.579,,"Larvae concentrated in top 200m, adult show diel migration(from 450m to 200m at night",0,,1,"During the temperate season (February and April)....while T. mexicanus was found in the north, west, and southern regions. During the warm season B. panamense was found distributed around the entire island and T. mexicanus was found in the west, south, and east regions of the island. ","Diaz-Sanatana-Iturrios, et al. 2013. Abundance and distrubution of lantern fishes (Myctophiformes: Myctophidae) around San Pedro Martir Island, Gulf of California, during 2008. Latin Amerian Journal of Aquatic Research 41(3):387-394",https://www.researchgate.net/publication/249010497_Abundance_and_distribution_of_lantern_fishes_Myctophiformes_Myctophidae_around_San_Pedro_Martir_Island_Gulf_of_California_during_2008,NA,elongated,2,NA,,,,,,,NA,NA,7,TL,,https://www.fishbase.se/summary/Triphoturus-mexicanus.html,,,0,0,0,,,,,schooling,,,https://imr.brage.unit.no/imr-xmlui/bitstream/handle/11250/114452/sh_vol17_06(1)_1981.pdf?sequence=1,,3.33,0.4,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Nomeidae,Cubiceps gracilis,Cubiceps gracilis (adult),4,1,0,fishbase,,adult,,0,100,8.5,20,11.9,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,FishBase,pelagic-oceanic,,subtropical; temperate,,,NA,UN,,,,,0,,1,,,,oceanodromous,fusiform ,3,NA,,,,,,,18,49.475,107,TL,"Alejo-Plata, C., Díaz-Jaimes, P., & Salgado-Ugarte, I. H. (2011). Sex ratios, size at sexual maturity, and spawning seasonality of dolphinfish (Coryphaena hippurus) captured in the Gulf of Tehuantepec, Mexico. Fisheries Research, 110(1), 207-216.",https://www.fishbase.se/summary/Cubiceps-gracilis.html,https://doi.org/10.1016/j.fishres.2011.04.008,"Average of estimated Length at 50% maturity of males and females, 50.57 and 48.38, respectively.",0,0,0,,,,,schooling,somtimes found in large aggregations,,http://www.fao.org/3/y4162e/y4162e55.pdf,,3.4,0.45,Species,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Nomeidae,Psenes pellucidus,Psenes pellucidus (adult),5,4,0,FAO; SFSA; The fish Database of Taiwan; fishesofaustralia.net.au; biogeob.stru.si.edu; researchgate,,adult,,NA,1000,0.9,19.3,12.9,epipelagic,5,mesopelagic; benthopelagic,oceanic,6,,oceanic epipelagic,oceanic epipelagic,Oceanic epipelagic selected = most common portion of their habitat,FishBase,bathypelagic,Oceanic species (Ref. 6891). Associated with jellyfish (Ref. 7251) and floating weed patches (Ref. 6891). Large adults may be benthic on continental slopes,tropical; subtropical; temperate,,,NA,UN,,,,,1,,UN,,,,NA,compressiform,5,NA,,,,,,,NA,NA,80,TL,,https://www.fishbase.se/summary/Psenes-pellucidus.html,,,1,15,0,,,,,UN,,,,,3.85,0.53,Species,LC,commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Omusdidae,Omosudis lowii,Omosudis lowii (adult),5,0,0,fishbase; fishesofaustralia; wikipedia,,adult,,0,4000,4.8,21.3,10.5,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,"Mesopelagic selected = more commonly found in mesopelagic water column, and this is the likely area of overlap with tunas. In general is a mesopelagic and benthopelagic species migrating from deeper benthos into water-column.",FishBase,bathypelagic,Meso- and bathypelagic at 700-1830 m ,tropical; subtropical; temperate,,,NA,1,,https://watermark.silverchair.com/fsy074.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAmAwggJcBgkqhkiG9w0BBwagggJNMIICSQIBADCCAkIGCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQM_jVH_2CttIkv8PkiAgEQgIICE1A1UvYQ-DgNQ_8l35ssxNRjSXV9vEoP5bFWPYyIhOVGoSG_nRVTcfLgS8f0v7oFaNmfvyPrGInrZ5iMWTOieNr6cbR7jyXwY1pEI-aDXsHSJH9fCd3IwrlHZMw8aBKgaascevDnAf2x57VbBOiwxQH82_Wf_qS7higTqExlKwJ17cqCPZEPCGmBsZ_p8v7318oD0TmnRKdVu7vbikAwvsvRQs4ldiRIPP9W13LUf50Mw2PWjsHkiHPjKV3mTdkGS4xmpr9gwtqJmcJAHwn40i76PHiAGUyWb9OuJ46Xu864yKa3WRW9D9H5ktjjetN8js2hfFRD5oWs6FwP7ctQeVlXGwtPHxv8zbzr_vn4Me7d66kwpiH4e_L46NmkcLLwmf2keQ-_Zmnu4ksLgXPmVVQulodKyiCBhSkORGqWqkNun56Id9-pzAS1Kc4EJ8UdFbL4Iq_jNswDlND0J2JyoqgSQ3002nJRjfPp6DSAE9uE6JW05QFbXd6YWMiUO_e6K1zbfhElvvreaCYuRFzYVeXe-5b9tBigskNHOA8x8gKAhnvLeFBGSwx56QSOwkhr3YWpf5ti7hS4sWjZyU1b4og4xyDmRaxqvVh_jpxLX6X5CjRElO5HnZTJoUS48F0appGs8kJona4wAZxI_6TLdxi8C5mMeK2WD12A6lxhiQw28ljAhGxyLAPE33SD8igkRK24TA,,,0,,UN,,,,NA,elongated,2,NA,,,,,,,20,NA,23,SL,,https://www.fishbase.se/summary/Omosudis-lowii.html,,,0,0,0,,,,,solitary; small groups," Probably swift swimmers, which can avoid nets, captured singly or in small groups",,https://www.fishbase.se/summary/Omosudis-lowii.html,,4.29,0.64,Species,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Ophdiidae,Chilara taylori,Chilara taylori (adult),3,1,0,fishbase,,adult,,0,280,9.3,15.1,11.3,demersal,2,,continental shelf,4,,continental shelf demersal,continental demersal,,FishBase,demersal,,subtropical; temperate; tropical,,,nocturnal,0,"Davison, P. (2011). The specific gravity of mesopelagic fish from the northeastern Pacific Ocean and its implications for acoustic backscatter. ICES Journal of Marine Science, 68(10), 2064-2074.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1093/icesjms/fsr140,,,1,,UN,Adults burrow but juveniles are pelagic,,,NA,eel-like,1,NA,,,,,,,30,NA,40.4,TL,,https://www.fishbase.se/summary/Chilara-taylori.html,,,0,0,0,,,,,possibly solitary(lives in mucous lined holes),,,https://www.fishbase.se/summary/Chilara-taylori.html,,4.07,0.57,Species,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Osmeridae,Thaleichthys pacificus,Thaleichthys pacificus (adult),3,0,0,,,adult,,0,300,1.3,8.6,4.2,epipelagic,5,,coastal,3,,coastal epipelagic,coastal epipelagic,,FishBase,pelagic-neritic,"Found near shore and in coastal inlets and rivers (Ref. 2850). Possibly to 625 m depth (Ref. 6793). Spends most of its life in the sea, returning to freshwater streams to spawn",temperate,,,NA,UN,,,,,0,,1,Anadromous,,,anadromous,elongated,2,7.967160188,,,,,,,20,16,34,TL,"Clarke, A. D., Lewis, A., Telmer, K. H., & Shrimpton, J. M. (2007). Life history and age at maturity of an anadromous smelt, the eulachon Thaleichthys pacificus (Richardson). Journal of Fish Biology, 71(5), 1479-1493.",https://www.fishbase.se/summary/Thaleichthys-pacificus.html,https://doi-org.login.ezproxy.library.ualberta.ca/10.1111/j.1095-8649.2007.01618.x,,0,0,0,,,,,schooling,schools when spawning,, https://pdfs.semanticscholar.org/88c3/bafde2f79a34929661226730254d3ea16e2a.pdf,,3.25,0.37,Species,LC,commercial,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Ostaciidae,Lactoria diaphana,Lactoria diaphana (adult),4,0,0,fishbase,,adult,,8,50,22.3,29,27.7,demersal,2,,reef-associated,2,,reef-associated demersal,reef-associated,"Reef-associated selected = most reef associated species in this dataset blend from demersal to mid-water column, and the fact that they occur exclusively on reef is what matters most to our analyses.",FishBase,reef-associated,,tropical; subtropical; temperate,,,NA,UN,,,,,1,,0,Reef-associated,,,NA,globiform,4,NA,,,,,,,NA,NA,34,TL,,https://www.fishbase.se/summary/Lactoria-diaphana.html,,,0,0,0,,,,,solitary,this is based on a different species of cowfish,,https://en.wikipedia.org/wiki/Longhorn_cowfish,,3.3,0.37,Species,UN,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Arctozenus risso,Arctozenus risso (adult),6,0,0,fishbase,,adult,,0,2200,0.8,10.8,4.1,mesopelagic,6,,oceanic,6,,oceanic mesopelagic,mesopelagic,,FishBase,mesopelagic; bathypelagic,"Pseudoceanic and mesopelagic, occurring singly or in small schools (Ref. 5759), primarily at 200-1000 (Ref. 58302). Feed mainly on fishes and shrimps (Ref. 5759). Spawn in continental slopes and in oceanic banks from northern through tropical to southern temperate waters. Oviparous, with planktonic larvae (Ref. 35950)",tropical; subtropical; polar; temperate; ,,,NA,1,Sutton et al. (2013),https://www.sciencedirect.com/science/article/pii/S0967064513003019,,,0,,UN,,,,NA,elongated,2,NA,,,,,,,25,NA,30,SL,,https://www.fishbase.se/summary/Arctozenus-risso.html,,,0,0,0,,,0,,solitary; schooling,,,https://www.fishbase.se/summary/Arctozenus-risso.html,,3.22,0.58,Species,LC,of no interest,0,FishBase,https://www.fishbase.se/summary/Arctozenus-risso.html,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Lestidiops ringens,Lestidiops ringens (adult),2,0,1,fishbase; FAO; NOAA,,adult,,0,3290,2.6,4.7,3.3,mesopelagic,6,epipelagic; bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,bathypelagic,,subtropical; temperate,,,NA,UN,,,,,0,,UN,,,,NA,elongated,2,NA,,,,,,,NA,NA,21,TL,,https://www.fishbase.se/summary/Lestidiops-ringens.html,,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,4.05,0.55,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Lestidiops sphyrenoides,Lestidiops sphyrenoides (adult),3,0,0,fishbase;fishbase.sinica.edu.tw,,adult,,50,600,13.1,15.7,14.2,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,mesopelagic,"Epipelagic to mesopelagic, juveniles collected in the upper 400 m",tropical; subtropical; temperate,,,NA,0,,https://en.wikipedia.org/wiki/Barracudina,,Barracudinas are not thought to participate in diel vertical migration.,0,,UN,,,,NA,elongated,2,NA,,,,,,,NA,NA,27,SL,,https://www.fishbase.se/summary/Lestidiops-sphyrenoides.html,https://www.fishbase.se/identification/SpeciesList.php?genus=Lestidiops,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,4.5,0.7,Relatives,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Macroparalepis affinis,Macroparalepis affinis (adult),2,0,0,fishbase,,adult,,0,2000,1,12.8,8.3,mesopelagic,6,epipelagic; bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,bathypelagic,"Epipelagic to bathypelagic, young mainly at the surface and to 200 m, adults at 400-2,000 m",subtropical; tropical,,,NA,0,,https://en.wikipedia.org/wiki/Barracudina,,,0,,UN,,,,NA,elongated,2,NA,,,,,,,NA,NA,55,TL,,https://www.fishbase.se/summary/Macroparalepis-affinis.html,,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,4.1,0.7,Relatives,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Magnisudis atlantica,Magnisudis atlantica (adult),2,0,1,fishbase; FAO; NOAA,,adult,,0,4750,2,7.2,3.8,mesopelagic,6,epipelagic; bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,FishBase,pelagic-oceanic,,subtropical; polar; tropical; temperate; ,,,NA,0,,https://en.wikipedia.org/wiki/Barracudina,,,0,,1,Oceanodromous,,,oceanodromous,elongated,2,NA,,,,,,,43,NA,56,SL,,https://www.fishbase.se/summary/Magnisudis-atlantica.html,,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,3.65,0.63,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Paralepis coregonoides,Paralepis coregonoides (adult),3,0,1,fishbase; inaturalist; NOAA,,adult,,50,1032,2.2,14,7.4,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,"Mesopelagic selected = more commonly found in mesopelagic water column, and this is the likely area of overlap with tunas. In general is a mesopelagic and benthopelagic species migrating from deeper benthos into water-column.",FishBase,bathypelagic,Depth range from 50-1000 m (ref. 04473) and up to 1032 m in the eastern Ionian Sea (Ref. 56504). Epipelagic to bathypelagic (Ref. 58426); also mesopelagic,subtropical temperate,,,NA,0,,https://en.wikipedia.org/wiki/Barracudina,,Barracudinas are not thought to participate in diel vertical migration.,0,,1,Oceanodromous,,,oceanodromous,elongated,2,NA,,,,,,,NA,NA,50,SL,,https://www.fishbase.se/summary/Paralepis-coregonoides.html,,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,4.07,0.7,Species,LC,of no interest,0,FishBase,,,NA,,,,,,,,,,,,,
Actinopterygii,Paralepididae,Paralepis speciosa,Paralepis speciosa (adult),1,0,0,fishbase,,adult,,660,1485,13,13.9,13.6,mesopelagic,6,bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,"Mesopelagic selected = more commonly found in mesopelagic water column, and this is the likely area of overlap with tunas. In general is a mesopelagic and benthopelagic species migrating from deeper benthos into water-column.",FishBase,bathypelagic,,subtropical,,,NA,0,,https://en.wikipedia.org/wiki/Barracudina,,Barracudinas are not thought to participate in diel vertical migration.,0,,UN,,,,NA,elongated,2,NA,,,,,,,NA,NA,NA,NA,,https://www.fishbase.se/summary/Paralepis-speciosa.html,,,0,0,0,,,,,solitary; schooling,"For Paralepididae in general: Adults of most species are more or less solitary, while young and half-grown fish congregate.",,https://wikivisually.com/wiki/Barracudina,,3.15,0.36,Species,LC,NA,0,FishBase,,,NA,,,,,,,,,,,,,
